-3.701564788818359375e+01,-4.367091751098632812e+01,-3.935370635986328125e+01,-4.404584503173828125e+01,-4.354993438720703125e+01,-4.045796203613281250e+01,-4.096144104003906250e+01,-4.418385314941406250e+01,-4.480056762695312500e+01,-4.066481018066406250e+01,-3.991928863525390625e+01,-4.294296646118164062e+01,-4.373736190795898438e+01,-4.256493377685546875e+01,-4.265350341796875000e+01,-3.954287338256835938e+01,-3.985351943969726562e+01,-4.419238281250000000e+01,-4.187825393676757812e+01,-4.380948638916015625e+01,-4.185353088378906250e+01,-4.255310821533203125e+01,-3.988607025146484375e+01,-4.223639297485351562e+01,-4.245056915283203125e+01,-4.328867340087890625e+01,-4.210849761962890625e+01,-4.460742950439453125e+01,-4.181531143188476562e+01,-4.283264541625976562e+01,-4.212786102294921875e+01,-4.045774078369140625e+01,-4.269097900390625000e+01,-4.055106353759765625e+01,-4.127340698242187500e+01,-4.246369934082031250e+01,-4.152590942382812500e+01,-4.211994171142578125e+01,-4.307767868041992188e+01,-4.293937683105468750e+01
-3.844997024536132812e+01,-3.978345108032226562e+01,-4.185400390625000000e+01,-4.196350479125976562e+01,-4.533522796630859375e+01,-4.130949783325195312e+01,-4.464108657836914062e+01,-4.014440155029296875e+01,-4.045450592041015625e+01,-4.450950622558593750e+01,-4.221559524536132812e+01,-4.734563446044921875e+01,-3.956105041503906250e+01,-4.642366409301757812e+01,-4.187632751464843750e+01,-4.348736190795898438e+01,-4.509302139282226562e+01,-4.369207000732421875e+01,-4.363182449340820312e+01,-3.990922546386718750e+01,-4.064560699462890625e+01,-3.775142669677734375e+01,-3.787659072875976562e+01,-4.014712524414062500e+01,-4.072934722900390625e+01,-4.389198303222656250e+01,-4.577181243896484375e+01,-4.184162902832031250e+01,-4.028200149536132812e+01,-4.109683609008789062e+01,-4.835200500488281250e+01,-3.796049118041992188e+01,-4.087943267822265625e+01,-3.993523406982421875e+01,-4.220803833007812500e+01,-4.145788955688476562e+01,-3.989264297485351562e+01,-3.922280120849609375e+01,-3.628479385375976562e+01,-4.053218841552734375e+01
-3.977984619140625000e+01,-4.014139938354492188e+01,-3.813674163818359375e+01,-4.128624725341796875e+01,-4.368207931518554688e+01,-4.016105270385742188e+01,-4.428425979614257812e+01,-3.927584075927734375e+01,-3.875107955932617188e+01,-4.957230377197265625e+01,-4.340759277343750000e+01,-4.396555328369140625e+01,-3.960775756835937500e+01,-4.748165512084960938e+01,-4.320468902587890625e+01,-4.656460952758789062e+01,-4.239615249633789062e+01,-4.278899383544921875e+01,-4.158867645263671875e+01,-4.021217346191406250e+01,-4.212433624267578125e+01,-3.926671981811523438e+01,-3.596004867553710938e+01,-3.898579406738281250e+01,-4.036927795410156250e+01,-4.206755828857421875e+01,-4.565475082397460938e+01,-4.285134124755859375e+01,-3.889330291748046875e+01,-3.936095428466796875e+01,-4.928582382202148438e+01,-4.273614120483398438e+01,-4.031663131713867188e+01,-3.808705902099609375e+01,-4.277303695678710938e+01,-3.824150085449218750e+01,-4.052773284912109375e+01,-4.331997680664062500e+01,-3.172033691406250000e+01,-4.205812835693359375e+01
-4.297859954833984375e+01,-3.992325973510742188e+01,-3.987508392333984375e+01,-4.512139129638671875e+01,-4.079637145996093750e+01,-3.878142547607421875e+01,-4.581723022460937500e+01,-4.850620651245117188e+01,-4.559976196289062500e+01,-5.257341766357421875e+01,-4.009041595458984375e+01,-4.717631149291992188e+01,-4.853498077392578125e+01,-4.310320281982421875e+01,-4.662059020996093750e+01,-4.238098907470703125e+01,-4.257377243041992188e+01,-4.544809722900390625e+01,-3.140722274780273438e+01,-3.222605133056640625e+01,-3.642890167236328125e+01,-4.589169311523437500e+01,-4.094741821289062500e+01,-4.368281936645507812e+01,-4.763330459594726562e+01,-4.841583251953125000e+01,-4.468179321289062500e+01,-4.826684570312500000e+01,-4.558642578125000000e+01,-4.256120300292968750e+01,-4.220764923095703125e+01,-4.281141281127929688e+01,-4.793326187133789062e+01,-4.507444000244140625e+01,-4.789964294433593750e+01,-4.525254058837890625e+01,-5.274729537963867188e+01,-4.304959106445312500e+01,-3.057765197753906250e+01,-5.051324081420898438e+01
-4.433355712890625000e+01,-3.884678649902343750e+01,-3.884861373901367188e+01,-3.361463928222656250e+01,-4.082762908935546875e+01,-3.657746887207031250e+01,-4.705754089355468750e+01,-4.940211486816406250e+01,-4.725632858276367188e+01,-5.111338424682617188e+01,-3.776467132568359375e+01,-4.975353622436523438e+01,-4.901517486572265625e+01,-4.084196472167968750e+01,-3.973353576660156250e+01,-4.037630844116210938e+01,-3.515265655517578125e+01,-2.349762725830078125e+01,-1.982033157348632812e+01,-2.053000259399414062e+01,-2.340812683105468750e+01,-3.681238174438476562e+01,-4.058190155029296875e+01,-4.893738937377929688e+01,-4.351233673095703125e+01,-5.124633789062500000e+01,-3.919236755371093750e+01,-4.389039611816406250e+01,-4.744841766357421875e+01,-4.581076049804687500e+01,-4.278239059448242188e+01,-4.236479187011718750e+01,-4.820938491821289062e+01,-4.315344238281250000e+01,-4.922712326049804688e+01,-4.663797378540039062e+01,-5.037178802490234375e+01,-4.462180328369140625e+01,-3.641809463500976562e+01,-4.241862869262695312e+01
-4.822482299804687500e+01,-2.480259704589843750e+01,-1.711967468261718750e+01,-2.559473609924316406e+01,-4.707591629028320312e+01,-3.974637603759765625e+01,-4.999940490722656250e+01,-3.890682220458984375e+01,-3.960894775390625000e+01,-5.020233154296875000e+01,-3.488507080078125000e+01,-4.627945709228515625e+01,-5.051194000244140625e+01,-4.315835189819335938e+01,-3.678470993041992188e+01,-2.294235610961914062e+01,-1.259784793853759766e+01,-1.384185409545898438e+01,-1.963327789306640625e+01,-2.064221191406250000e+01,-2.087639808654785156e+01,-3.330374908447265625e+01,-4.527014160156250000e+01,-4.812117004394531250e+01,-4.802117538452148438e+01,-4.675443267822265625e+01,-3.867588806152343750e+01,-3.653711318969726562e+01,-4.775463485717773438e+01,-4.047519683837890625e+01,-3.884798431396484375e+01,-3.852733612060546875e+01,-3.929187393188476562e+01,-3.726062011718750000e+01,-4.167331695556640625e+01,-4.040919494628906250e+01,-4.204548263549804688e+01,-3.093080902099609375e+01,-2.841599273681640625e+01,-1.698159408569335938e+01
-3.296614837646484375e+01,-1.550637245178222656e+01,-1.552118396759033203e+01,-2.709265327453613281e+01,-5.625738525390625000e+01,-3.955372619628906250e+01,-4.788513183593750000e+01,-2.815882873535156250e+01,-3.988458251953125000e+01,-4.756235504150390625e+01,-3.313035583496093750e+01,-5.002922439575195312e+01,-4.532180023193359375e+01,-3.447570419311523438e+01,-2.689217185974121094e+01,-8.647893905639648438e+00,-8.787820816040039062e+00,-2.058078765869140625e+01,-3.562064361572265625e+01,-3.664224624633789062e+01,-3.462578582763671875e+01,-4.034463119506835938e+01,-4.389928436279296875e+01,-4.923545837402343750e+01,-4.967797088623046875e+01,-5.143177413940429688e+01,-3.269342041015625000e+01,-2.196500015258789062e+01,-3.259452056884765625e+01,-3.866178131103515625e+01,-3.572296524047851562e+01,-3.617681503295898438e+01,-3.827392959594726562e+01,-3.562967300415039062e+01,-2.496464920043945312e+01,-2.764031410217285156e+01,-2.927403068542480469e+01,-1.884352111816406250e+01,-8.458703994750976562e+00,-4.496930122375488281e+00
-2.030863952636718750e+01,-1.200145339965820312e+01,-2.329908752441406250e+01,-3.418218231201171875e+01,-5.011063003540039062e+01,-3.651518630981445312e+01,-4.264810562133789062e+01,-1.585397338867187500e+01,-1.584142017364501953e+01,-2.248207092285156250e+01,-2.764708900451660156e+01,-4.431674957275390625e+01,-4.009718704223632812e+01,-2.108757400512695312e+01,-6.858664512634277344e+00,-3.310695648193359375e+00,-1.370837020874023438e+01,-3.452227783203125000e+01,-4.546496582031250000e+01,-4.243981170654296875e+01,-4.600133895874023438e+01,-4.716048049926757812e+01,-4.484290313720703125e+01,-5.216952514648437500e+01,-4.662861251831054688e+01,-5.294249725341796875e+01,-2.911618423461914062e+01,-9.841033935546875000e+00,-1.192123985290527344e+01,-2.350436782836914062e+01,-3.220733642578125000e+01,-3.243167877197265625e+01,-2.191968917846679688e+01,-1.014063262939453125e+01,-5.804274559020996094e+00,-5.342172622680664062e+00,-4.882306098937988281e+00,-4.021902084350585938e+00,-1.973171234130859375e+00,-3.449128150939941406e+00
-1.476115608215332031e+01,-1.868971252441406250e+01,-3.710887527465820312e+01,-3.960208511352539062e+01,-4.702897644042968750e+01,-3.526268005371093750e+01,-4.545803833007812500e+01,-1.055572414398193359e+01,-2.394846916198730469e+00,-4.948207855224609375e+00,-1.574744796752929688e+01,-3.134071922302246094e+01,-2.933209228515625000e+01,-1.034318733215332031e+01,-2.645294189453125000e+00,-1.138138198852539062e+01,-2.704747390747070312e+01,-4.287325668334960938e+01,-4.188179016113281250e+01,-3.994364166259765625e+01,-4.562266921997070312e+01,-4.754326629638671875e+01,-5.163394165039062500e+01,-5.484886169433593750e+01,-5.675019073486328125e+01,-5.764733505249023438e+01,-2.925661468505859375e+01,-1.225251770019531250e+01,-5.923887252807617188e+00,-7.371845722198486328e+00,-1.160352706909179688e+01,-1.175266647338867188e+01,-8.036794662475585938e+00,-6.972617149353027344e+00,-6.802292823791503906e+00,-5.642880439758300781e+00,-4.894368171691894531e+00,-7.046859741210937500e+00,-1.039583206176757812e+01,-1.875521087646484375e+01
-1.514017581939697266e+01,-3.203488159179687500e+01,-3.753367996215820312e+01,-4.099801635742187500e+01,-5.007878875732421875e+01,-3.656750488281250000e+01,-4.195831298828125000e+01,-9.062038421630859375e+00,-1.076114654541015625e+00,-2.220726013183593750e-02,-2.771034240722656250e+00,-5.783779144287109375e+00,-4.615356445312500000e+00,-2.416351318359375000e+00,-7.094678878784179688e+00,-2.667031860351562500e+01,-3.723580169677734375e+01,-3.120936775207519531e+01,-1.666798210144042969e+01,-1.651269721984863281e+01,-2.172132301330566406e+01,-4.757358169555664062e+01,-5.351950073242187500e+01,-5.393926239013671875e+01,-5.134016418457031250e+01,-5.810772705078125000e+01,-3.160456848144531250e+01,-2.460970497131347656e+01,-9.598924636840820312e+00,-3.464982986450195312e+00,-2.384031295776367188e+00,-2.905391693115234375e+00,-5.674845695495605469e+00,-1.391411113739013672e+01,-2.004596138000488281e+01,-1.830250930786132812e+01,-1.700078392028808594e+01,-2.062499427795410156e+01,-2.503834152221679688e+01,-3.700730895996093750e+01
