-3.707913815951084757e+01,-4.374010988801296662e+01,-3.940955379545705739e+01,-4.395257857478459584e+01,-4.378720414157314167e+01,-4.031658290662588939e+01,-4.084458721655803970e+01,-4.410873246775121714e+01,-4.475891311467655242e+01,-4.052084289331364886e+01,-3.992050720149544674e+01,-4.285024985333038217e+01,-4.380516651883893076e+01,-4.238063078697960151e+01,-4.267716415512986572e+01,-3.957958214540583697e+01,-3.970973629013661110e+01,-4.410893907294279614e+01,-4.174568463772315141e+01,-4.359365869719736963e+01,-4.172622691428663444e+01,-4.248868789285666026e+01,-3.991922988425884711e+01,-4.223722887365032364e+01,-4.226412997930483328e+01,-4.340242477387180031e+01,-4.209281865286475721e+01,-4.454948805121824051e+01,-4.211249421335900678e+01,-4.312620091636500774e+01,-4.202357224078942011e+01,-4.025182989616779849e+01,-4.286127822850376390e+01,-4.065539810744748905e+01,-4.116064087436655683e+01,-4.242376494945182941e+01,-4.124240100631662642e+01,-4.204092267847678244e+01,-4.346067083180027169e+01,-4.298266844870222769e+01
-3.837759324396605365e+01,-3.988871297261173510e+01,-4.181872888769407126e+01,-4.204161799597103055e+01,-4.537871701686972159e+01,-4.143946350954025348e+01,-4.456774998884746708e+01,-4.017820462966776063e+01,-4.035644693648627879e+01,-4.473341945374404816e+01,-4.232222813904222392e+01,-4.725186374798312983e+01,-3.970099200139513584e+01,-4.633655735281234200e+01,-4.189392562782739304e+01,-4.354760883764001989e+01,-4.504591699367173874e+01,-4.395382790407644791e+01,-4.361591961730612610e+01,-3.990612591173983503e+01,-4.057561881793167657e+01,-3.813358357005997590e+01,-3.803454583449475734e+01,-4.011847848899668634e+01,-4.086932784476030633e+01,-4.369265926624604646e+01,-4.583845302638305697e+01,-4.192457311841776857e+01,-3.998953444822220860e+01,-4.109834625562609034e+01,-4.832666769779488192e+01,-3.799544607036964550e+01,-4.061024236247972397e+01,-3.976248281185815614e+01,-4.219437853939806615e+01,-4.125874500836805936e+01,-3.980576570866982422e+01,-3.925043693418805901e+01,-3.629820860337862598e+01,-4.054580680083823552e+01
-4.011263137318653094e+01,-4.000990039934240627e+01,-3.799432485646046587e+01,-4.125574753774839110e+01,-4.360533736318448916e+01,-3.982661588389002105e+01,-4.424897721815877105e+01,-3.918425001630629367e+01,-3.869182567748450907e+01,-4.922005132322448162e+01,-4.343096705225634224e+01,-4.398748604054069489e+01,-3.988086641631719687e+01,-4.731167388997548073e+01,-4.352139209830481548e+01,-4.688090334937441384e+01,-4.208179329785958345e+01,-4.283361753573271358e+01,-4.164363407470503375e+01,-4.064007231959492117e+01,-4.203368081258390276e+01,-3.951834698368741527e+01,-3.585433627848470906e+01,-3.924090185685930265e+01,-4.027983719996594658e+01,-4.214490720394114476e+01,-4.551687287289243500e+01,-4.270082235894930989e+01,-3.878172777054495413e+01,-3.953824009260222994e+01,-4.931715157482693002e+01,-4.279356116345164907e+01,-3.998930125162385707e+01,-3.816111352036103455e+01,-4.292300090646011057e+01,-3.806002393110501458e+01,-4.025336356665799542e+01,-4.345558105402027849e+01,-3.182030174500320285e+01,-4.200181846107219741e+01
-4.291158692628240345e+01,-3.994960169403603345e+01,-3.966112678278925330e+01,-4.500751933051750342e+01,-4.081327687514309588e+01,-3.884377206796833093e+01,-4.581280288232642306e+01,-4.862713874315724638e+01,-4.569814927111057301e+01,-5.261699513777250559e+01,-3.969906632405465530e+01,-4.729091286014826068e+01,-4.869305585375380474e+01,-4.315096315636128566e+01,-4.679506008707794251e+01,-4.228074193727436381e+01,-4.235335236415858162e+01,-4.557712341192542738e+01,-3.126335896708042839e+01,-3.190680661459115441e+01,-3.644306863728322554e+01,-4.575509519906503186e+01,-4.100862062463281887e+01,-4.376849215531367321e+01,-4.788089659108204899e+01,-4.825103426573698329e+01,-4.439464665784036157e+01,-4.838257309272726303e+01,-4.555742313189963255e+01,-4.251646825488850112e+01,-4.245618198710179314e+01,-4.271732555732901915e+01,-4.769745981305491966e+01,-4.471096893391020899e+01,-4.792975543157380969e+01,-4.531474610804500003e+01,-5.265068415677113478e+01,-4.302425260546233687e+01,-3.053505672014813399e+01,-5.047416586009406814e+01
-4.415246223149839722e+01,-3.886141319376640979e+01,-3.894255670698967009e+01,-3.348253302957715505e+01,-4.103812890540742586e+01,-3.662720812294295314e+01,-4.680929711288766271e+01,-4.903562319954228599e+01,-4.717796626638497060e+01,-5.109192167187741518e+01,-3.797197171066612498e+01,-4.972293812161736781e+01,-4.898471832630507805e+01,-4.065530656747672822e+01,-3.972708995418621925e+01,-4.044059897296765627e+01,-3.510105280116339799e+01,-2.364894459361495294e+01,-1.976456026159850765e+01,-2.077324388192317173e+01,-2.337810447537552960e+01,-3.676102845181017642e+01,-4.081670569075052413e+01,-4.873849596408895479e+01,-4.360840374876578807e+01,-5.119706562762325319e+01,-3.910368368486862778e+01,-4.390416411438839361e+01,-4.743340650605391318e+01,-4.592600656899565337e+01,-4.290688889667599426e+01,-4.231184257507154456e+01,-4.831626221555810474e+01,-4.292952310790270332e+01,-4.931060106353472605e+01,-4.654983757076656303e+01,-5.023479170542984917e+01,-4.473325557117591700e+01,-3.621900352443162063e+01,-4.231052258712499992e+01
-4.830448062934600273e+01,-2.513031598383742349e+01,-1.706460225191706925e+01,-2.594377539951508282e+01,-4.714003503798378603e+01,-3.964930698232675610e+01,-5.014964098660161085e+01,-3.875519097861728568e+01,-3.963073047181927677e+01,-5.011806387647257566e+01,-3.505315990360436729e+01,-4.659114219054164607e+01,-5.071864242577294135e+01,-4.326321787930204010e+01,-3.675158934204993244e+01,-2.279033992145432208e+01,-1.272860162479512169e+01,-1.399025641599885184e+01,-1.960044315778288393e+01,-2.057757732911966642e+01,-2.079450758412799871e+01,-3.357981411926611770e+01,-4.539043346697975068e+01,-4.803771138122139206e+01,-4.823874120674344113e+01,-4.660416874687201982e+01,-3.869698657221140081e+01,-3.646463835092507111e+01,-4.753740292310832416e+01,-4.054569884256644485e+01,-3.902951024981093298e+01,-3.873716874177515024e+01,-3.935425409828888377e+01,-3.722604449032382234e+01,-4.159988226861032246e+01,-4.032877421029284193e+01,-4.183239850345744770e+01,-3.085048343148414318e+01,-2.846539690095987751e+01,-1.720546535722928994e+01
-3.307901155076031330e+01,-1.537739258480779547e+01,-1.546550002605368768e+01,-2.720665640119852924e+01,-5.647381508369977610e+01,-3.949092169112066841e+01,-4.765383729841666138e+01,-2.813373541184915894e+01,-3.981463674936546226e+01,-4.761024363683278438e+01,-3.301540279841600523e+01,-4.982951603090813109e+01,-4.543018915309250616e+01,-3.429737862077817567e+01,-2.692010011461038488e+01,-8.448157835685121242e+00,-8.858784088567011494e+00,-2.065746728026866563e+01,-3.584477457638639208e+01,-3.686547235228007224e+01,-3.474594686135033328e+01,-4.058786705947360929e+01,-4.366467840824392255e+01,-4.934791377720181060e+01,-4.947123383594907864e+01,-5.139004345900474391e+01,-3.265198285768814657e+01,-2.206805850046481154e+01,-3.260937630771290685e+01,-3.886872055441299523e+01,-3.578482915521585994e+01,-3.601135615975245230e+01,-3.827722726572980605e+01,-3.589775035236750256e+01,-2.491885738534932315e+01,-2.754828729558020228e+01,-2.923602123438837452e+01,-1.868885850291982820e+01,-8.507104027783695344e+00,-4.471588134423083893e+00
-2.036873592207413708e+01,-1.204537620397739417e+01,-2.324866869365660804e+01,-3.428252504199955553e+01,-5.028253990152754938e+01,-3.630293346430156731e+01,-4.240980984099166307e+01,-1.600404790067343086e+01,-1.575374305328542768e+01,-2.270341308755499909e+01,-2.770085997245487874e+01,-4.441158566007776898e+01,-4.021095685638366035e+01,-2.114124094627414863e+01,-7.006931309428985344e+00,-3.125635465630197896e+00,-1.356726097141093845e+01,-3.450171252398144617e+01,-4.535008910046380493e+01,-4.257312554468411037e+01,-4.600248388946930334e+01,-4.725471911259809588e+01,-4.489409693144013147e+01,-5.234330730749951499e+01,-4.656109229019468643e+01,-5.290132924079489385e+01,-2.900162283031646737e+01,-9.802923666850317019e+00,-1.200610798092428055e+01,-2.357186595865297107e+01,-3.232337435254903824e+01,-3.271792989908847460e+01,-2.221560389031152738e+01,-1.016051984138141151e+01,-5.791283683240370017e+00,-5.321215626626129236e+00,-4.857483679974452961e+00,-4.066046175653605488e+00,-1.730363937354050252e+00,-3.424258599425909821e+00
-1.478285194427741445e+01,-1.881428710665986515e+01,-3.740626452434526072e+01,-3.969398668956153386e+01,-4.718743929056952169e+01,-3.510163196721195789e+01,-4.550211496087919016e+01,-1.037174444638649540e+01,-2.609066320436999042e+00,-4.803003604040318564e+00,-1.565970372405160660e+01,-3.123944784846828071e+01,-2.965556475722353724e+01,-1.050755839080493281e+01,-2.651035629749348477e+00,-1.163015317285736749e+01,-2.702850953216775309e+01,-4.259270443235093495e+01,-4.173966442913972941e+01,-3.982408110636112042e+01,-4.568557599761529531e+01,-4.764252520670011393e+01,-5.175599595004706543e+01,-5.456332758427758733e+01,-5.678525661968073734e+01,-5.747853026440615309e+01,-2.913787852481118890e+01,-1.206631254076840776e+01,-5.846113811504772606e+00,-7.595323255435615373e+00,-1.177236461398882383e+01,-1.191835274033162229e+01,-8.031453462463549187e+00,-6.990176998032942457e+00,-6.591489199701592305e+00,-5.430436805333080486e+00,-5.081380806236225567e+00,-7.178411022887771331e+00,-1.023237381820610281e+01,-1.869288092663408563e+01
-1.496689790342945514e+01,-3.213790440098136969e+01,-3.770307373931528616e+01,-4.101607859219163288e+01,-4.983031771965495693e+01,-3.661656761936844617e+01,-4.191666645510714062e+01,-9.164061521357165674e+00,-1.009762017728306871e+00,8.206458631416407856e-02,-2.804113797293523724e+00,-5.850069160797972678e+00,-4.413371019351797209e+00,-2.385526455890554676e+00,-7.092949208409936368e+00,-2.683875033337376337e+01,-3.724284337561294933e+01,-3.115638063460298568e+01,-1.684049905523133361e+01,-1.660515315598737018e+01,-2.146975953944811621e+01,-4.773649071451600889e+01,-5.336747092200637610e+01,-5.393887695187780196e+01,-5.143586101841810176e+01,-5.808571370164875702e+01,-3.162796820563760036e+01,-2.443303041686296595e+01,-9.578595419517304421e+00,-3.479921453584601032e+00,-2.336979998709904027e+00,-2.902093133484811904e+00,-5.524446255860476107e+00,-1.412416754788204543e+01,-2.012699372941214904e+01,-1.824161196113725225e+01,-1.668717813569672970e+01,-2.051571598448084544e+01,-2.472671975754750306e+01,-3.681969478158220710e+01
